'	exclamation	lex112884.1_ἒ
φανῶσι	verb	http://data.perseus.org/collections/_φανάω
φαρέτρας	noun	http://data.perseus.org/collections/_φαρέτρα
φαρέτρην	noun	http://data.perseus.org/collections/_φαρέτρα
φαρεῖ	verb	http://data.perseus.org/collections/_φαράω
φαρμάκου	noun	http://data.perseus.org/collections/_φάρμακος
φαρμάκου	verb	http://data.perseus.org/collections/_φαρμακόω
φαρμάκου	noun	http://data.perseus.org/collections/_φάρμακον
φαρμάκῳ	noun	http://data.perseus.org/collections/_φάρμακος
φαρμάκῳ	noun	http://data.perseus.org/collections/_φάρμακον
φαρμακ'	noun	http://data.perseus.org/collections/_φαρμακίς
φαρμακ'	noun	http://data.perseus.org/collections/_φαρμακός
φαρμακεύειν	verb	http://data.perseus.org/collections/_φαρμακεύω
φαρμακώδη	adjective	http://data.perseus.org/collections/_φαρμακώδης
φαρμακῶνας	noun	http://data.perseus.org/collections/_φαρμακών
φαρμάκων	noun	http://data.perseus.org/collections/_φάρμακον
φαρμάκων	noun	http://data.perseus.org/collections/_φάρμακος
φαρμάκων	verb	http://data.perseus.org/collections/_φαρμακάω
φαρμάσσειν	verb	http://data.perseus.org/collections/_φαρμάσσω
φαρέτρην	noun	http://data.perseus.org/collections/_φαρέτρα
φασί	verb	http://data.perseus.org/collections/_φημί
φασίν	verb	http://data.perseus.org/collections/_φημί
φασι	verb	http://data.perseus.org/collections/_φημί
φασιν	verb	http://data.perseus.org/collections/_φημί
φασὶ	verb	http://data.perseus.org/collections/_φημί
φασὶν	verb	http://data.perseus.org/collections/_φημί
φασί	verb	http://data.perseus.org/collections/_φημί
φασίν	verb	http://data.perseus.org/collections/_φημί
φαύλη	adjective	http://data.perseus.org/collections/_φαῦλος
φαύλων	adjective	http://data.perseus.org/collections/_φαῦλος
φαύλως	adjective	http://data.perseus.org/collections/_φαῦλος
φαέθων	verb	http://data.perseus.org/collections/_φαέθω
φαίδιμος	adjective	http://data.perseus.org/collections/_φαίδιμος
φαίη	verb	http://data.perseus.org/collections/_φημί
φαίης	verb	http://data.perseus.org/collections/_φημί
φαίνεται	verb	http://data.perseus.org/collections/_φαίνω
φαίνω	verb	http://data.perseus.org/collections/_φαίνω
φαύλου	adjective	http://data.perseus.org/collections/_φαῦλος
φαῖμεν	verb	http://data.perseus.org/collections/_φημί
φαῖνε	verb	http://data.perseus.org/collections/_φαίνω
φαῦλα	adjective	http://data.perseus.org/collections/_φαῦλος
φαῦλε	adjective	http://data.perseus.org/collections/_φαῦλος
φαῦλον	adjective	http://data.perseus.org/collections/_φαῦλος
φαῦλος	adjective	http://data.perseus.org/collections/_φαῦλος
φείδεσθαι	verb	http://data.perseus.org/collections/_φείδομαι
φείδω	noun	http://data.perseus.org/collections/_φειδώ
φείσασθαι	verb	http://data.perseus.org/collections/_φείδομαι
φείσεται	verb	http://data.perseus.org/collections/_φείδομαι
φειδόμεθα	verb	http://data.perseus.org/collections/_φείδομαι
φειδώμεθα	verb	http://data.perseus.org/collections/_φείδομαι
φειδώμεθα	verb	http://data.perseus.org/collections/_φειδέομαι
φερέσβιος	adjective	http://data.perseus.org/collections/_φερέσβιος
φεροίμην	verb	http://data.perseus.org/collections/_φέρω
φερομένην	verb	http://data.perseus.org/collections/_φέρω
φερομένους	verb	http://data.perseus.org/collections/_φέρω
φερομένη	verb	http://data.perseus.org/collections/_φέρω
φερομένου	verb	http://data.perseus.org/collections/_φέρω
φερόμεθα	verb	http://data.perseus.org/collections/_φέρω
φερόμενα	verb	http://data.perseus.org/collections/_φέρω
φερόμενοι	verb	http://data.perseus.org/collections/_φέρω
φερόμενον	verb	http://data.perseus.org/collections/_φέρω
φερόμενος	verb	http://data.perseus.org/collections/_φέρω
φερώνυμον	adjective	http://data.perseus.org/collections/_φερώνυμος
φερόμενα	verb	http://data.perseus.org/collections/_φέρω
φερώνυμον	adjective	http://data.perseus.org/collections/_φερώνυμος
φευγέμεναι	verb	http://data.perseus.org/collections/_φεύγω
φευγέτωσαν	verb	http://data.perseus.org/collections/_φεύγω
φευγόντων	verb	http://data.perseus.org/collections/_φεύγω
φευξομένους	verb	http://data.perseus.org/collections/_φεύγω
φευξομένους	verb	http://data.perseus.org/collections/_φεύζω
φεύγει	verb	http://data.perseus.org/collections/_φεύγω
φεύγειν	verb	http://data.perseus.org/collections/_φεύγω
φεύγεις	verb	http://data.perseus.org/collections/_φεύγω
φεύγοντας	verb	http://data.perseus.org/collections/_φεύγω
φεύγοντες	verb	http://data.perseus.org/collections/_φεύγω
φεύγοντι	verb	http://data.perseus.org/collections/_φεύγω
φεύγουσιν	verb	http://data.perseus.org/collections/_φεύγω
φεύγων	verb	http://data.perseus.org/collections/_φεύγω
φεύξονται	verb	http://data.perseus.org/collections/_φεύζω
φεύξονται	verb	http://data.perseus.org/collections/_φεύγω
φείδομαι	verb	http://data.perseus.org/collections/_φείδομαι
φείσασθαι	verb	http://data.perseus.org/collections/_φείδομαι
φεύγει	verb	http://data.perseus.org/collections/_φεύγω
φεύγειν	verb	http://data.perseus.org/collections/_φεύγω
φεύγετε	verb	http://data.perseus.org/collections/_φεύγω
φεύγοντ'	verb	http://data.perseus.org/collections/_φεύγω
φεύγοντα	verb	http://data.perseus.org/collections/_φεύγω
φεύγων	verb	http://data.perseus.org/collections/_φεύγω
φεῦ	exclamation	http://data.perseus.org/collections/_φεῦ
φεῦγε	verb	http://data.perseus.org/collections/_φεύγω
φηγὸν	noun	http://data.perseus.org/collections/_φηγός
φηγῷ	noun	http://data.perseus.org/collections/_φηγός
φημι	verb	http://data.perseus.org/collections/_φημί
φημὶ	verb	http://data.perseus.org/collections/_φημί
φηρσὶν	noun	http://data.perseus.org/collections/_φήρ
φησί	verb	http://data.perseus.org/collections/_φημί
φησί̀ν	verb	http://data.perseus.org/collections/_φημί
φησίν	verb	http://data.perseus.org/collections/_φημί
φησι	verb	http://data.perseus.org/collections/_φημί
φησιν	verb	http://data.perseus.org/collections/_φημί
φησὶ	verb	http://data.perseus.org/collections/_φημί
φησὶν	verb	http://data.perseus.org/collections/_φημί
φησί	verb	http://data.perseus.org/collections/_φημί
φησίν	verb	http://data.perseus.org/collections/_φημί
φθάνει	verb	http://data.perseus.org/collections/_φθάνω
φθάσαντα	verb	http://data.perseus.org/collections/_φθάνω
φθάσαντα	verb	http://data.perseus.org/collections/_φθάζω
φθάσει	verb	http://data.perseus.org/collections/_φθάνω
φθάσει	verb	http://data.perseus.org/collections/_φθάζω
φθάσωσιν	verb	http://data.perseus.org/collections/_φθάνω
φθάσωσιν	verb	http://data.perseus.org/collections/_φθάζω
φθέγγεο	verb	http://data.perseus.org/collections/_φθέγγομαι
φθέγγεσθαι	verb	http://data.perseus.org/collections/_φθέγγομαι
